Komentar,Tanggal,Label
eh dikasih wd 19jt🤣🤭🥵,2025-10-12 13:42:52.335231232,1
mahjongnya bagus banget👍,2025-10-23 22:53:41.781275648,1
pecah selayar terus bang ga ngotk pecahannya,2025-09-27 09:03:05.692436224,1
plaing juga ujung ujungnya juat rumah😂,2025-09-27 22:13:34.462390528,0
Gk lama pasti ada aja rusaknya tu motor,2025-08-04 17:32:01.252977408,0
"◦•●◉✿𝐆𝐈𝐎𝐊𝟏𝟔𝟖✿◉●•◦_𝙂𝙤𝙙 𝙗𝙡𝙚𝙨𝙨 𝙗𝙤𝙨𝙨𝙠𝙪𝙪~~?ິ🪄ີ⃞ S💎ື⃟🌊ືື🪄 ື💎ື⃟💎ືື🌊💎ື⃟🌊ືື🪄ື⃟💎ື🌊 ື🪄ື⃟💎ື🪄ິ🌊ິ🪄ິ💎ິ🌊ິ
✨
✴︎ິ:.̷̼͉̞̗̖͎͇̹̍̅͗͂̓̏͒̕.̶̨̗͚͖̣̥̪͕̽̐̕.̴̭̠̳̘̱̼͖̗͐͌̌͘͠.̸̨̮͓̱̠͖̺̺̻͚̿́̋̋͑̈͊͊̀̊̚͝.̶̺̰̭̼̦͖̻̱̣̀̑̀̏.̸̢̛͙̟̼͇͙͈͑͛͆̓.̷̧̰͚̫͙͍̥̱͍͊̆̔͋̈̐̓͋̃͒̇̚.̶͉̹̗͚̄̆̈́͋͘͝.̷̯̹̻̫͓͉̩̑̈́͊̍͑͆̀͠.̶̡̢̞̖̘̕.̴̩̝͓̰̭̗͍͎̘̺̊͊́͆.̷̧̛͉͓͇̮̥̤̠̣̞̇͋͒̚͜.̷͙͔́̅̿̆̑̉̚͝.̵̛̭̮̼̜͕̀͂͌̀̀̑͒̽̓̚.̶̧͈͕̰̼̩͍̺̜̳̽͗̔̐̀͂̃͑̓͝.̷̺͙̹̼̖̀ͅ.̷̠̅͐͗͑̒̎͑̀͌̈͆́.̸̩͖̯̪̥͑̄͜ͅ.̶̧̨̩̫͎̖͓̬̙͇̓́̐ͅ.̵̹͖̟̘̓͒̿̋͌̔̒͑̈́̓.̵̡͍̦̯̙̖͂̌̈́̀̽͘͜͝.̵͕̠̰̑̀.̶͇̹̠̜̰̪͓͎̱̝͚̟̍̾͛̅͘.̵̧̙̰̖̻͍̤̝͇̎̑͂.̵̪͎͗̽̕.̶̫̭͈͙̀̀̅͘͝͠.̸̡̼̩͕̱̰͉̝͑̾̒͐̄͂̆̈͗͛͆̕.̴̢͚͙̦̿̊̀̕ͅ.̶̛̼͎̣͉̻̲͔͐̈́̐͛̓̈́̾́̕̚ͅ.̸̨̱̥̻͕̦̉̔̓̏͂̊̐̽̊̒̅.̶̨̡̤̠̞̦̙͈̖̰̹̒̄̂̅̉͊̑̀ͅ.̷̡̗̱̻͓͔̭͕͔̀͗͊͋̓̎͜͝ͅ.̶̛̛̝͓̟͛̀͑̅̍̎̔̒͝.̸̢̥̯͔̫̭͔͋̅͜͝.̷̡̡̧̡̪̫̠̯̘̫̤͑́̑́ͅ.̷͍͎̑͑͌͘.̴͓͝.̴̢̢̛͓̀͒̈́͑̒̊͝.̷̦͔͔̲̼̭͇̰͍̝̈́̾̓͊̎̆̋̕͝.̸̢̤̋̃̓̉͗̏̾̃̌̚͘̕.̵̨͓̼͚̮͆͂̍.̴̨̢̩͕̝͚̱̙̹̠̝̀̎̑̕ͅ.̸̡̫̺̜͙̃͌̈͆͝͝.̵̭͕͙̻͍͍̞̗̿͒́͆̎͒͑̈͜.̴̨͎̱͖̤̩͎͚̗̭̖̦͆̆̍̈́.̵̧̘̰̬̫̙̤͔̫̥̱̌͂̔̇̾͊̈́́̒͒̋͜.̷̳͕͓̲̭̺͓͓͆̽͗̌.̸̢͇͈͎͉͓͕̬̲̆͂̓̃̅̑̽̍́̕̚͜͠.̵̧̢̥̥͙͖̻͍̍.̴̜̖̳̌̒̈́̀͐͗́́̔͐̀̓.̴͚̯͕̏.̶̛̰̙̫̼͉̲͍͍̼͕̓́̉̐̈́̊̏̍̕.̵̢̖̘͖̹̪́̈͐̾̍̈́.̵̛͉̞̳͉̪͕̦͖̯̙̼̋͊̈́́̚͠.̵̘̙̍.̴̧͍̟̭̗̫͓̺̼̒.̸̟͎͕͑.̶̨̧̛̻̬̱̻̖͗̔.̸̢̬̰̰͇͔̞́̅̊̎̈́͂͂͗̾̏ͅ.̴̻̳̖̦͇̦̼̣̳̜̝̪͠.̵̨̰̳͍̈́͒͂̾̌͆̄̑̕͝.̵̡̛̯͇͚̰̬̰͊̉͐̾̽̀͜ͅ.̸̢̣̳̩̰̞̰̳̼̉̔͐̔̉̌̐͆͊͝͠.̶̨̣̠͉͈̙̯̤̤̖̖̀̊͑̓́͂̔̇͝͝ͅ.̵̣̱̱̰̈́͆̾̑̍̇͑̈́̊̓̚.̶̨̧̧̪̮͕̮̙̜̄͋̄́͋̈́͒͝.̴̟̉̽̍̅͠.̶̨̡͕̞͚͖͉̘̙̣̫̤͂̅̚.̵̰̼̎̂͌̏.̶̢̤̙̠̺̟͍̌͛̂͒̓͐̒̚.̷̡̹͇̘̺̺̥̱̜̝̉̽͗.̶͓̲̱͇͎̩̻͍͆͐̒͌̀̾̌͛̾̍͋͘.̷̂̄͆̈́̒̀͜.̴̞̖̞̳̾́̉̑̿͋̌́̉̓.̴͙͖̗̘̲̤͖̂̽̒̎.̷̫̩͚͖̬̬̲̹͑̐̕͝.̷̢̡̡̧̭͕̙̬̝̱̭̈́́̋͜.̸̛̬̳͙͔̌̾̈́̔̋͌͂̅͠.̶͇̖̐̈́́̀́͜.̷̗̹̉̋̍͋̀̆͆̓͘͠ͅ
.̶̨̩͚̪̠̺͖̬͛̓̒͌͐͌̀̓̐̑́̏.̸̤͉̗̬͙͚͓̭̰̞̝̾̔͑̓̓̔̊̒̈́͘͝.̸͚͒.̷̧͓̲͈̙̱̉͆̿̾̎͐̔͐͜ͅ.̵̨͓̩̺̬̠͇̣̎̍̔̿̆̂̃͠.̸͖̦̻̓͌̆́̄̇̄̾̊̊̃͘.̴̢̡̦͇̹̗̦̲́̈͝.̸͇͓̫̖̜̞̀̋̀͆̓͌̆̈͜͜.̵̬͓͑͛̐̓̈̈́.̴̢̝̣͍̦͚͇̘͉̘͊̋̉̊̋́̍͠.̴̀̄̆̓̔9",2025-09-02 01:05:34.406398208,1
Gue yang habis wd bilek🤪🤭,2025-10-05 05:04:52.389662976,1
@𝙁𝙐𝙇𝙒𝘿43,2025-10-30 11:43:03.480896256,1
sriusan ini dari sekian byk nya yg kasi remomendasi cuman ini doank yg bner bner ngasih wd? 🥲,2025-09-29 09:00:29.736780288,1
"kirain gua hoki doang, ternyata emg buat semua new member ya di kasih",2025-09-18 21:41:11.793030144,1
Jarang banget saya nemuin info sit*s yang mau ngasih wd berkali-kali ginii semoga rezekinya kakq nya lancarr🥰🥰,2025-08-04 12:48:02.261631744,1
"Udh terbukti sih, baru join menang 4jt, dan langsung dibayar lagi, the best lah",2025-08-19 11:00:53.027471104,1
gw juga member baru bg kemarin abis coba emg mudah ngasih disana,2025-10-28 14:26:35.541903104,1
"teman gue juga udh buat akun baru di sini, dapetnya gedean dari gue😵",2025-09-25 00:31:53.657680640,1
Di manjain bangat main disini apa lagi member baru di kasih menang pastinya,2025-08-15 19:45:59.951627520,1
"sayangnya cuma di bett 800 perak, kalo di bet 1,200k beh bisa rugi bandar ni😆",2025-08-12 05:48:31.218103296,1
Baru gajian nih iseng iseng cobain dulu wkwk siapa tau dikasih😃,2025-09-04 23:31:40.319597312,1
Berkatt baca komen lu gw bisaa wd 4jt brusan,2025-10-15 09:43:53.455161600,1
"Aduh padahal duit tinggal 50k terakhir eh malah dikasih rezeki nomplok cuy dikasih wd 3jt😭,",2025-09-29 10:58:57.593237504,1
Terbaik @FULWD43,2025-09-24 04:24:36.426366976,1
mksi banyak atas info nya bg berkat abg sya wd 5jt😂❤,2025-10-10 13:49:56.143141888,1
"udh terbukti sih, baru join menang bsarr , dan langsung dibayar lagi,maksih🙏🏻",2025-09-29 15:09:25.148949504,1
Awal nya agak ragu si pas di coba langsung di kasih cok🥰😝,2025-10-06 22:22:04.130844672,1
Anj komen nya apa cuma gua yang waras 🥺,2025-08-11 12:01:45.045473280,1
sama gw bang,2025-09-18 04:10:14.883978496,0
1,2025-08-15 05:53:20.080134656,0
gw jg waras bg,2025-10-30 09:00:27.777990400,0
2,2025-10-28 16:20:18.404297216,0
"@𝑴𝑨𝑪𝑨𝑵𝑯𝑶𝑲𝑰𝟳𝟴𝟵_💚💚🎃ິ🐹🐹💚🎃🐹🐹💚💚💚🎃🐹🐹💚💚🎃ິິ🐹🐹💚
.
.
恋:.̷̼͉̞̗̖͎͇̹̍̅͗͂̓̏͒̕.̶̨̗͚͖̣̥̪͕̽̐̕.̴̭̠̳̘̱̼͖̗͐͌̌͘͠.̸̨̮͓̱̠͖̺̺̻͚̿́̋̋͑̈͊͊̀̊̚͝.̶̺̰̭̼̦͖̻̱̣̀̑̀̏.̸̢̛͙̟̼͇͙͈͑͛͆̓.̷̧̰͚̫͙͍̥̱͍͊̆̔͋̈̐̓͋̃͒̇̚.̶͉̹̗͚̄̆̈́͋͘͝.̷̯̹̻̫͓͉̩̑̈́͊̍͑͆̀͠.̶̡̢̞̖̘̕.̴̩̝͓̰̭̗͍͎̘̺̊͊́͆.̷̧̛͉͓͇̮̥̤̠̣̞̇͋͒̚͜.̷͙͔́̅̿̆̑̉̚͝.̵̛̭̮̼̜͕̀͂͌̀̀̑͒̽̓̚.̶̧͈͕̰̼̩͍̺̜̳̽͗̔̐̀͂̃͑̓͝.̷̺͙̹̼̖̀ͅ.̷̠̅͐͗͑̒̎͑̀͌̈͆́.̸̩͖̯̪̥͑̄͜ͅ.̶̧̨̩̫͎̖͓̬̙͇̓́̐ͅ.̵̹͖̟̘̓͒̿̋͌̔̒͑̈́̓.̵̡͍̦̯̙̖͂̌̈́̀̽͘͜͝.̵͕̠̰̑̀.̶͇̹̠̜̰̪͓͎̱̝͚̟̍̾͛̅͘.̵̧̙̰̖̻͍̤̝͇̎̑͂.̵̪͎͗̽̕.̶̫̭͈͙̀̀̅͘͝͠.̸̡̼̩͕̱̰͉̝͑̾̒͐̄͂̆̈͗͛͆̕.̴̢͚͙̦̿̊̀̕ͅ.̶̛̼͎̣͉̻̲͔͐̈́̐͛̓̈́̾́̕̚ͅ.̸̨̱̥̻͕̦̉̔̓̏͂̊̐̽̊̒̅.̶̨̡̤̠̞̦̙͈̖̰̹̒̄̂̅̉͊̑̀ͅ.̷̡̗̱̻͓͔̭͕͔̀͗͊͋̓̎͜͝ͅ.̶̛̛̝͓̟͛̀͑̅̍̎̔̒͝.̸̢̥̯͔̫̭͔͋̅͜͝.̷̡̡̧̡̪̫̠̯̘̫̤͑́̑́ͅ.̷͍͎̑͑͌͘.̴͓͝.̴̢̢̛͓̀͒̈́͑̒̊͝.̷̦͔͔̲̼̭͇̰͍̝̈́̾̓͊̎̆̋̕͝.̸̢̤̋̃̓̉͗̏̾̃̌̚͘̕.̵̨͓̼͚̮͆͂̍.̴̨̢̩͕̝͚̱̙̹̠̝̀̎̑̕ͅ.̸̡̫̺̜͙̃͌̈͆͝͝.̵̭͕͙̻͍͍̞̗̿͒́͆̎͒͑̈͜.̴̨͎̱͖̤̩͎͚̗̭̖̦͆̆̍̈́.̵̧̘̰̬̫̙̤͔̫̥̱̌͂̔̇̾͊̈́́̒͒̋͜.̷̳͕͓̲̭̺͓͓͆̽͗̌.̸̢͇͈͎͉͓͕̬̲̆͂̓̃̅̑̽̍́̕̚͜͠.̵̧̢̥̥͙͖̻͍̍.̴̜̖̳̌̒̈́̀͐͗́́̔͐̀̓.̴͚̯͕̏.̶̛̰̙̫̼͉̲͍͍̼͕̓́̉̐̈́̊̏̍̕.̵̢̖̘͖̹̪́̈͐̾̍̈́.̵̛͉̞̳͉̪͕̦͖̯̙̼̋͊̈́́̚͠.̵̘̙̍.̴̧͍̟̭̗̫͓̺̼̒.̸̟͎͕͑.̶̨̧̛̻̬̱̻̖͗̔.̸̢̬̰̰͇͔̞́̅̊̎̈́͂͂͗̾̏ͅ.̴̻̳̖̦͇̦̼̣̳̜̝̪͠.̵̨̰̳͍̈́͒͂̾̌͆̄̑̕͝.̵̡̛̯͇͚̰̬̰͊̉͐̾̽̀͜ͅ.̸̢̣̳̩̰̞̰̳̼̉̔͐̔̉̌̐͆͊͝͠.̶̨̣̠͉͈̙̯̤̤̖̖̀̊͑̓́͂̔̇͝͝ͅ.̵̣̱̱̰̈́͆̾̑̍̇͑̈́̊̓̚.̶̨̧̧̪̮͕̮̙̜̄͋̄́͋̈́͒͝.̴̟̉̽̍̅͠.̶̨̡͕̞͚͖͉̘̙̣̫̤͂̅̚.̵̰̼̎̂͌̏.̶̢̤̙̠̺̟͍̌͛̂͒̓͐̒̚.̷̡̹͇̘̺̺̥̱̜̝̉̽͗.̶͓̲̱͇͎̩̻͍͆͐̒͌̀̾̌͛̾̍͋͘.̷̂̄͆̈́̒̀͜.̴̞̖̞̳̾́̉̑̿͋̌́̉̓.̴͙͖̗̘̲̤͖̂̽̒̎.̷̫̩͚͖̬̬̲̹͑̐̕͝.̷̢̡̡̧̭͕̙̬̝̱̭̈́́̋͜.̸̛̬̳͙͔̌̾̈́̔̋͌͂̅͠.̶͇̖̐̈́́̀́͜.̷̗̹̉̋̍͋̀̆͆̓͘͠ͅ.̶̨̩͚̪̠̺͖̬͛̓̒͌͐͌̀̓̐̑́̏.̸̤͉̗̬͙͚͓̭̰̞̝̾̔͑̓̓̔̊̒̈́͘͝.̸͚͒.̷̧͓̲͈̙̱̉͆̿̾̎͐̔͐͜ͅ.̵̨͓̩̺̬̠͇̣̎̍̔̿̆̂̃͠.̸͖̦̻̓͌̆́̄̇̄̾̊̊̃͘.̴̢̡̦͇̹̗̦̲́̈͝.̸͇͓̫̖̜̞̀̋̀͆̓͌̆̈͜͜.̵̬͓͑͛̐̓̈̈́.̴̢̝̣͍̦͚͇̘͉̘͊̋̉̊̋́̍͠.̴̛̹͔̗̣̱̀̄̆̓̔͗͊͋̆.̶̧̮̥͔̹̫͎͒.̷̡̡̜̒̄̃̅͋̀̏̇͊͜.̵̜̜̐̄̏̇̓.̶͕̄̎͐̓̔͘.̶̹̹͐̍.̸̡̥͠.̸̡̧͕͖̫̹̎̓.̷͈̲͍͎̯̮͍̙͉̳̄̏̈́̇̄͊́͜͠͝͝͝.̷̡̝̳͔̯͍̼̦̪͔̠̣̔̀̔̑.̴͔̼͌̇͛̃̂.̶̛͔͈͖̼͉̔́́̽͘͝͠.̶̜̖͈̱͚̠̺̋ͅ.̸̢̡̧̜̘̯̰͎̘̂̈.̴̛̬̟͉̌͌̅̈́̂͌̈́̚͜.̶̠͒̑̃̅̿́͘̚.̵͔̖͕̙̮̈́.̵͈̳̆̽.̴͈̅̇̈́̈́͒́̏̓̊̕.̵̨̮̜̬͓̻̆͑̀́̾́͂̉̔͌̎͆.̴̻̬̜̥̞̺̥̃͊̉̀͠.̴͕͙̘͊̔͜.̷̡̰͚͕̟̔̀͆́̎̕͘ͅͅͅ.̶̢̳͈͇̼͔̘͇̝̯̮̦̉̔͝.̴̨̨̯͖͇͍̃̿͌͋͗̒̚.̶͎̃̃͌̎̔̏̀̄͛̈́͋.̸̧̛̛̳̠̣͕͕͔̦̮̒̈̆̈̈́́̆͆̚͝.̶̘͍̮̥̓.̶̺̐̌͊̂.̷̟̀.̴̧͎̪̥͎̜̜̠̟̓̏̓̑͂̏̏͐͜͠͝.̸̧͕̟̖̳̲̤̝̂̍͗͜͜.̸̧̞̳̹̩̜̟̇̒̏͘ͅ.̶͔̰̯̥͖̰͚̄̌̅.̴̝͍͈̩̘̌͑.̴̱̘̱̹̳͍̮͉͗̊̋̇̏͝͠͝͝.̶̧̢̥̥͈̜̓.̶̹͍̺̰̜̟̰͓̜̱̎͐́.̷̨̩͔̝͕̫̱̞̫̝͂̿.̸̖͖̟̹͍̰̟̲̟̫͑̂͊͐̽̈́̇͠.̶͇̙̎̏͘͝.̸̨̨̯̥̯̳̜̊͒̄͒̄̚͠.̶̲̟͗͠.̴͔̫̦͐̑̑͑̿̔̐̽͝.̶̠͔͚̮̺͙̞̫̙̄̑̀̎ͅͅ.̵̢̡̙̼͓͖̻͖̹̞̯͆́͜.̵̢̹̘͒̎̈̏̓̋̀͗ͅ.̸̡̗͕̭̬̲͙̙̭̩̊̋̋̊͗̋͆̑͊͘͠.̴̻̬̥͚̦̀͊̎͗͒͝ͅ.̷̄͋́͋right.̴̢͓͉͔͓̗̦̬́͗̋̏͜.̴͂̾͆̎:.̴̢̧͖̖͇̩͚̬͂̾͆̎.̶̮̤̯̊🍩",2025-10-31 16:00:10.949578752,1
bukan ke temen tpi ke bapa😔,2025-10-26 21:30:34.743629056,0
berat kalau udah pemain mahh🤣,2025-08-21 12:46:51.926487808,0
🗿,2025-08-29 03:14:17.299588352,0
gue dari motor NMAX malah jadi beak deluxe itupun hoki,2025-10-26 12:06:33.227425792,1
"kadang ngasih hikmah
kadang ngasih makan",2025-08-24 22:30:58.213978624,0
"itulah juday,susah bang mau berenti padahal udah banyak habis dari hp yang ga ketebus di pegadaian dan motor dari NMAX mlh jdi beat",2025-09-29 06:06:51.826016000,0
"aku beat sama cbr lenyap 2 motor,2 bulan Lalu kuliah jalan kaki ke kampus,baru sadar sedih nya",2025-09-21 15:17:16.732708352,0
"iyaah bang ayo kita bareng² berenti,sumpah gue pengen banget berenti kerja tiap hari sampe panas² an uang habis gara² juday doang",2025-09-28 23:04:31.996857344,0
kewalik su,2025-10-01 12:54:49.426092032,0
"PoV: kasih tau teman kalau cewe yg dia suka masih di bawa umur
teman: 🕺🏻🕺🏻🕺🏽🕺🏽",2025-10-02 01:18:24.810853632,0
peod,2025-09-05 12:50:54.332228352,0
Anj Kali bah😂,2025-09-26 21:29:17.410914304,0
@bungker,2025-08-30 16:46:53.352364800,0
sama persis reaksi temanku kalau disuruh setia🙏,2025-10-11 06:10:51.176345088,0
mana iya lagi disuruh setia sm 1 cw eh malah punya 6🗿😭🙏,2025-10-16 14:13:42.937414400,0
"saya yang wd 54,8jt langsung beli mxking padahal modal 780k🙈😭🤣🔥",2025-10-19 22:09:12.904238592,1
bagi web/linknya dong bang,2025-10-31 22:48:39.661608192,1
𝗔𝗦𝗜𝗔𝗠𝗔𝗫𝟭𝟰𝟵,2025-09-13 22:58:37.057074688,1
𝗮𝘀𝗶𝗮𝗺𝗮𝘅𝟭𝟰𝟵,2025-09-16 00:45:25.417088512,1
mau coba dulu nih modal 100k mana tau naik,2025-08-04 11:29:15.182819840,1
saya main di mj1 terus naik 2jt di mj1 nya lanjut main pragmatik di game zeusnya bray isi SC pertama langsung ngasih segitu,2025-10-08 07:30:27.288308736,1
ini stus lagi viral lek baru tadi awak wd di sini lek,2025-09-19 15:51:38.136650752,1
liat pecahan nya bikin nagih banget lek ku full Selayar nya sering,2025-09-24 00:16:26.610461696,1
scnya pun gampang masuk,2025-10-15 06:40:00.754459136,1
udah di cairin juga,2025-10-30 01:17:20.214568448,0
nyesel banget mas udh naik 5jt malah kagak di wd in malah turun 3jt baru di wd in,2025-08-12 20:32:11.183562240,1
tapi lumayan mas modal 150k doang naik segitu,2025-08-04 10:36:19.498838528,1
lumayan lah buat jajan,2025-09-20 15:31:33.702868992,0
"ini tempat teman gua nyoba kemarin bg ,teman gua iseng” nyoba juga bg btw ini link nemunya di sponsor fb kemarin tu bg karna iseng penasaran teman gua mas dicobain kan",2025-08-21 12:43:40.635044352,1
eh taunya dikasih wd 38jt lebih mass emng nggk nanggung” kalau mau ngasih ya padahal gua cuman modal 3jt kemarin lo mass,2025-10-17 09:10:28.888943616,1
terus gua juga nyoba juga bg pake akun baru soalnya dikasih modal 500k sama temn enteng” sawer soalnya dia abis wd juga disini kata dia bg dan punya gua juga naik 9jt bg udah tak wd aja ya kan🤠😂,2025-10-01 09:54:33.432097024,1
mantap bang infonya beneran manjur jirrr,2025-08-22 16:22:01.879355904,1
"gcrrrr bang beneran wd bang modal 100 doang di kasih wd 2,1jt",2025-09-03 16:00:39.708422912,1
baru mulai 7 menit udah naik 400k di kasih pula SC,2025-09-29 11:00:17.090561792,1
"isi SC nya ngasih 2,1jt menyala kali bang🔥",2025-10-12 18:08:05.839972864,1
"gw udah cobain juga mas main di sini modal 150k doang udah naik 2,7jt di mj2 nya",2025-08-19 11:12:40.345741312,1
rungkad,2025-09-06 12:12:08.888224768,0
aj w rungkad 7jt,2025-09-19 11:19:10.561154816,0
di kasih tau Mala joget 🗿,2025-10-09 20:15:31.346617088,0
kartu beat?,2025-10-06 19:39:45.308718080,0
kartu Telkomsel kah?,2025-09-20 07:27:34.582520576,0
@FEMS.YERZZ🔭,2025-09-28 00:30:04.604494848,1
Dana sisa 203. perak🙂,2025-08-19 15:38:57.145298176,0
gw yg sisa nol bilek 🤭,2025-08-14 20:22:45.767365632,0
Gua judol dari 2020 bang dan kemarin bisa berhenti karena kkn & sampai sekarang berhenti total alhamdulillah bisa kebeli ip 12 sama lebih menghargai uang meskipun cuma 50k,2025-08-25 04:42:46.034702336,0
full senyum abis wd 35jt bilekk😭,2025-10-21 18:44:16.302432256,1
kasih linknya bang 🙏🏻,2025-10-18 04:01:11.434823680,1
@𝗧𝗔𝗥𝗚𝗘𝗧𝟱𝟱,2025-09-29 02:03:54.676921600,1
